Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
1,8,4234,96.75,352.8333333,8.0625,0.666666667,0.916666667,0.650012051,8,139923,856.5,11660.25,71.375,0.666666667,0.833333333,0.495295884,5,0.416666667,1,5.43,3,0
1,7,4578,75,572.25,9.375,0.875,0.875,0.458529761,6,153138,1278,19142.25,159.75,0.75,0.75,0.365791031,2,0.25,1,5.9925,2,1
1,8,4636,164.25,515.1111111,18.25,0.888888889,0.888888889,0.573342392,7,155298,2199.285714,17255.33333,244.3650794,0.777777778,0.777777778,0.590511304,3,0.333333333,1,3.286,1,0
1,11,5161,82.09090909,430.0833333,6.840909091,0.916666667,0.916666667,1.202954531,10,182270,476.2,15189.16667,39.68333333,0.833333333,0.833333333,0.510645811,5,0.416666667,1,5.963333333,4,0
1,6,2658,110.1666667,379.7142857,15.73809524,0.857142857,0.857142857,0.773305864,5,96364,1175.4,13766.28571,167.9142857,0.714285714,0.714285714,0.37911041,3,0.428571429,1,5.745,1,1
1,10,5028,79.9,457.0909091,7.263636364,0.909090909,0.909090909,0.74032432,9,170133,703.2222222,15466.63636,63.92929293,0.818181818,0.818181818,0.530922008,3,0.272727273,1,5.402857143,4,0
1,10,5442,119.1,494.7272727,10.82727273,0.909090909,0.909090909,0.718838698,9,185899,1283.222222,16899.90909,116.6565657,0.818181818,0.818181818,0.673807063,3,0.272727273,1,4.534285714,8,0
1,16,5409,72.125,318.1764706,4.242647059,0.941176471,0.941176471,1.35238385,15,184426,741.0666667,10848.58824,43.59215686,0.882352941,0.882352941,0.834635775,7,0.411764706,1,6.004615385,10,0
1,10,5581,126.6,507.3636364,11.50909091,0.909090909,0.909090909,0.822740619,9,191165,978.1111111,17378.63636,88.91919192,0.818181818,0.818181818,0.59124121,3,0.272727273,1,4.281428571,7,0
1,9,2869,65.66666667,260.8181818,5.96969697,0.818181818,0.909090909,0.634294274,9,88053,504.6666667,8004.818182,45.87878788,0.818181818,0.818181818,0.492781603,5,0.454545455,1,6.377142857,2,0
1,10,4583,114.6,416.6363636,10.41818182,0.909090909,0.909090909,0.88101266,9,153225,1383.777778,13929.54545,125.7979798,0.818181818,0.818181818,0.552303616,2,0.181818182,1,4.724285714,5,0
1,7,4512,73.42857143,564,9.178571429,0.875,0.875,0.73197565,6,146002,768.8333333,18250.25,96.10416667,0.75,0.75,0.451469041,4,0.5,1,6.306,4,0
1,12,6809,67.08333333,523.7692308,5.16025641,0.923076923,0.923076923,0.996295998,11,230386,245.2727273,17722,18.86713287,0.846153846,0.846153846,0.367427968,4,0.307692308,1,5.616666667,3,0
1,11,3842,82.09090909,320.1666667,6.840909091,0.916666667,0.916666667,0.965240064,10,125015,1081.9,10417.91667,90.15833333,0.833333333,0.833333333,0.653490667,5,0.416666667,1,5.71375,3,0
1,12,5755,89.25,411.0714286,6.375,0.857142857,0.928571429,1.184508549,12,197684,681.5833333,14120.28571,48.68452381,0.857142857,0.857142857,0.743344144,4,0.285714286,1,5.316,10,0
1,7,3710,94.71428571,463.75,11.83928571,0.875,0.875,0.394742355,6,120131,1619.666667,15016.375,202.4583333,0.75,0.75,0.347701938,3,0.375,1,6.165,1,1
1,10,4502,97.7,409.2727273,8.881818182,0.909090909,0.909090909,0.98978125,9,150138,829.5555556,13648.90909,75.41414141,0.818181818,0.818181818,0.558018658,4,0.363636364,1,5.671428571,4,0
1,9,4852,79.55555556,485.2,7.955555556,0.9,0.9,0.715220876,8,163493,1361.625,16349.3,136.1625,0.8,0.8,0.44650078,3,0.3,1,5.501666667,4,0
1,8,4328,61.75,480.8888889,6.861111111,0.888888889,0.888888889,0.592596242,7,143589,1414.571429,15954.33333,157.1746032,0.777777778,0.777777778,0.412987347,4,0.444444444,1,5.822,3,0
1,13,5672,34.15384615,405.1428571,2.43956044,0.928571429,0.928571429,0.831475911,12,194518,194.3333333,13894.14286,13.88095238,0.857142857,0.857142857,0.307608595,6,0.428571429,1,6.66,9,0
1,7,5222,225.8571429,652.75,28.23214286,0.875,0.875,0.239272552,6,177614,1668.333333,22201.75,208.5416667,0.75,0.75,0.474371417,1,0.125,1,2.0325,1,1
1,18,8369,90.72222222,440.4736842,4.774853801,0.947368421,0.947368421,1.347066408,17,315480,968.4117647,16604.21053,50.96904025,0.894736842,0.894736842,0.939680938,6,0.315789474,1,6.0675,9,0
1,7,4754,128.5714286,594.25,16.07142857,0.875,0.875,0.894707742,6,177107,563.8333333,22138.375,70.47916667,0.75,0.75,0.34655554,2,0.25,1,4.174,5,0
1,9,4227,173.7777778,422.7,17.37777778,0.9,0.9,0.279285106,6,122715,553.3333333,12271.5,55.33333333,0.6,0.6,0.26728652,2,0.2,1,4.181666667,3,0
1,8,4730,73.5,473,7.35,0.8,0.9,0.590750265,8,158843,575.5,15884.3,57.55,0.8,0.8,0.446731507,3,0.3,1,5.215,5,0
1,9,5573,111.4444444,557.3,11.14444444,0.9,0.9,0.826394064,8,190890,761,19089,76.1,0.8,0.8,0.505625639,3,0.3,1,4.31,5,0
1,6,5451,320.3333333,778.7142857,45.76190476,0.857142857,0.857142857,-0.463108386,5,186336,3267.4,26619.42857,466.7714286,0.714285714,0.714285714,0.25743802,1,0.142857143,0,0.16,3,1
1,9,6338,109.4444444,633.8,10.94444444,0.9,0.9,0.728650084,7,195772,632.8571429,19577.2,63.28571429,0.7,0.7,0.246508698,1,0.1,1,5.633333333,1,1
1,11,5628,83,469,6.916666667,0.916666667,0.916666667,1.025737808,10,207103,1482.3,17258.58333,123.525,0.833333333,0.833333333,0.827770198,4,0.333333333,1,5.70625,7,0
1,7,5296,332.7142857,662,41.58928571,0.875,0.875,-1.038779697,4,91952,169.75,11494,21.21875,0.5,0.5,0.08556741,2,0.25,1,2.3775,1,1
1,17,9289,88.70588235,516.0555556,4.928104575,0.944444444,0.944444444,1.284262991,16,331908,814.125,18439.33333,45.22916667,0.888888889,0.888888889,0.964664357,5,0.277777778,1,5.56,16,0
1,9,5851,146.1111111,585.1,14.61111111,0.9,0.9,0.607255596,8,201459,1950.625,20145.9,195.0625,0.8,0.8,0.349140574,3,0.3,1,3.826666667,3,0
1,12,4419,56,339.9230769,4.307692308,0.923076923,0.923076923,0.907598015,11,146914,849.2727273,11301.07692,65.32867133,0.846153846,0.846153846,0.507005186,6,0.461538462,1,6.474444444,9,0
1,13,6243,98.38461538,445.9285714,7.027472527,0.928571429,0.928571429,1.122326695,12,216226,1688.833333,15444.71429,120.6309524,0.857142857,0.857142857,0.96633528,4,0.285714286,1,5.381,12,0
1,7,4129,122.8571429,516.125,15.35714286,0.875,0.875,0.522430106,6,136060,1315.166667,17007.5,164.3958333,0.75,0.75,0.437733294,2,0.25,1,4.73,3,1
1,12,4664,99.08333333,358.7692308,7.621794872,0.923076923,0.923076923,1.223175865,11,156225,1715.909091,12017.30769,131.993007,0.846153846,0.846153846,0.989386014,5,0.384615385,1,4.99,5,0
1,12,7295,197.8333333,561.1538462,15.21794872,0.923076923,0.923076923,0.100969155,10,213678,1288.7,16436.76923,99.13076923,0.769230769,0.769230769,0.451998764,3,0.230769231,1,4.438888889,6,0
1,15,7217,84.2,451.0625,5.2625,0.9375,0.9375,1.691198927,14,249079,792.5,15567.4375,49.53125,0.875,0.875,0.989283067,6,0.375,1,6.1325,12,0
1,9,6113,188.1111111,611.3,18.81111111,0.9,0.9,-0.025949371,6,125903,381,12590.3,38.1,0.6,0.6,0.226226413,3,0.3,1,4.74,4,0
1,8,4120,125.5,457.7777778,13.94444444,0.888888889,0.888888889,0.889188392,7,148507,974,16500.77778,108.2222222,0.777777778,0.777777778,0.540484304,3,0.333333333,1,6.025,4,0
1,10,4930,78.7,448.1818182,7.154545455,0.909090909,0.909090909,1.003493466,9,162308,459.4444444,14755.27273,41.76767677,0.818181818,0.818181818,0.41165828,4,0.363636364,1,5.811428571,9,0
1,12,6759,102.6666667,519.9230769,7.897435897,0.923076923,0.923076923,0.980625615,11,230336,477,17718.15385,36.69230769,0.846153846,0.846153846,0.520496497,4,0.307692308,1,5.616666667,3,0
1,20,10785,83.15,449.375,3.464583333,0.833333333,0.958333333,1.681641869,22,388567,578.8181818,16190.29167,24.11742424,0.916666667,0.916666667,0.985985837,10,0.416666667,1,6.3645,14,0
1,9,5434,56.33333333,543.4,5.633333333,0.9,0.9,0.582098522,8,185616,797.75,18561.6,79.775,0.8,0.8,0.452838775,4,0.4,1,6.068333333,4,0
1,6,3138,69.33333333,448.2857143,9.904761905,0.857142857,0.857142857,0.413511335,5,98423,632.4,14060.42857,90.34285714,0.714285714,0.714285714,0.260775483,2,0.285714286,1,5.91,2,1
1,7,3606,155,450.75,19.375,0.875,0.875,0.647593371,6,133486,2754.333333,16685.75,344.2916667,0.75,0.75,0.527357295,0,0,1,4.622,1,0
1,8,4485,85.25,498.3333333,9.472222222,0.888888889,0.888888889,0.669289945,7,149565,800.2857143,16618.33333,88.92063492,0.777777778,0.777777778,0.470280949,3,0.333333333,1,4.244,2,0
1,12,5522,71.41666667,394.4285714,5.101190476,0.857142857,0.928571429,0.95444272,12,188826,718.3333333,13487.57143,51.30952381,0.857142857,0.857142857,0.727191086,5,0.357142857,1,5.902,9,0
1,12,7108,248.5833333,546.7692308,19.12179487,0.923076923,0.923076923,0.520941219,10,246092,1204.4,18930.15385,92.64615385,0.769230769,0.769230769,0.813491376,4,0.307692308,1,3.546666667,8,0
1,12,6981,92.08333333,537,7.083333333,0.923076923,0.923076923,1.05327709,11,244328,663.0909091,18794.46154,51.00699301,0.846153846,0.846153846,0.537186494,4,0.307692308,1,6.1,1,1
1,15,5906,81.66666667,369.125,5.104166667,0.9375,0.9375,0.905068502,14,217523,883.5714286,13595.1875,55.22321429,0.875,0.875,0.750066602,6,0.375,1,6.840833333,16,0
1,11,6642,210.0909091,553.5,17.50757576,0.916666667,0.916666667,-0.082467697,9,211454,2211.444444,17621.16667,184.287037,0.75,0.75,0.701750115,4,0.333333333,1,4.985,4,0
1,8,5356,247.625,535.6,24.7625,0.8,0.9,-0.102625632,7,186284,934.1428571,18628.4,93.41428571,0.7,0.7,0.27379523,1,0.1,1,2.513333333,0,1
1,9,5013,108.8888889,501.3,10.88888889,0.9,0.9,0.512269935,8,169617,1627.5,16961.7,162.75,0.8,0.8,0.528097408,4,0.4,1,5.403333333,0,0
1,11,5458,63.72727273,454.8333333,5.310606061,0.916666667,0.916666667,1.031439118,10,182343,540.5,15195.25,45.04166667,0.833333333,0.833333333,0.565244852,4,0.333333333,1,6.465,8,0
1,9,4345,65.33333333,434.5,6.533333333,0.9,0.9,0.552003511,8,144208,849.25,14420.8,84.925,0.8,0.8,0.42397097,3,0.3,1,5.638333333,6,0
1,10,4111,117.7,373.7272727,10.7,0.909090909,0.909090909,0.820435459,9,135272,1275.888889,12297.45455,115.989899,0.818181818,0.818181818,0.762096296,3,0.272727273,1,4.354285714,6,0
1,14,6965,85.71428571,464.3333333,5.714285714,0.933333333,0.933333333,1.259066259,13,243666,682.8461538,16244.4,45.52307692,0.866666667,0.866666667,0.701053253,6,0.4,1,5.81,8,0
1,8,3629,81.125,403.2222222,9.013888889,0.888888889,0.888888889,0.752916579,7,134790,319.2857143,14976.66667,35.47619048,0.777777778,0.777777778,0.305573647,4,0.444444444,1,5.616666667,3,0
1,12,6753,78.66666667,519.4615385,6.051282051,0.923076923,0.923076923,1.038456648,11,230330,424.9090909,17717.69231,32.68531469,0.846153846,0.846153846,0.497138005,5,0.384615385,1,5.616666667,3,0
1,7,3391,37.42857143,423.875,4.678571429,0.875,0.875,0.43025597,6,107996,208.6666667,13499.5,26.08333333,0.75,0.75,0.15733299,3,0.375,1,5.5825,3,1
1,9,3609,156,360.9,15.6,0.9,0.9,0.735957419,8,116232,1269.125,11623.2,126.9125,0.8,0.8,0.658640208,3,0.3,1,5.641666667,1,0
1,10,5906,131.2,536.9090909,11.92727273,0.909090909,0.909090909,0.657159777,9,203529,1713.555556,18502.63636,155.7777778,0.818181818,0.818181818,0.401698901,3,0.272727273,1,4.73,4,0
1,8,4536,236.75,504,26.30555556,0.888888889,0.888888889,0.310708299,7,151503,2565.857143,16833.66667,285.0952381,0.777777778,0.777777778,0.591397655,4,0.444444444,1,4.816,0,0
1,18,8103,61.5,426.4736842,3.236842105,0.947368421,0.947368421,1.231067339,17,286782,297.5294118,15093.78947,15.65944272,0.894736842,0.894736842,0.63622379,7,0.368421053,1,6.53,16,0
1,7,4135,64.57142857,516.875,8.071428571,0.875,0.875,0.336732587,6,136294,1287.333333,17036.75,160.9166667,0.75,0.75,0.426343656,2,0.25,1,7.105,3,1
1,9,4994,34.22222222,499.4,3.422222222,0.9,0.9,0.577110354,8,168870,425.875,16887,42.5875,0.8,0.8,0.37318509,3,0.3,1,6.473333333,7,0
1,7,3997,39.42857143,499.625,4.928571429,0.875,0.875,0.433865462,6,131050,563.8333333,16381.25,70.47916667,0.75,0.75,0.289101407,3,0.375,1,7.3975,3,1
1,5,3045,108.2,435,15.45714286,0.714285714,0.857142857,0.603863423,5,103879,1190.8,14839.85714,170.1142857,0.714285714,0.714285714,0.516883257,2,0.285714286,1,4.875,4,1
1,10,6589,82.7,599,7.518181818,0.909090909,0.909090909,0.838238016,9,229482,388.7777778,20862,35.34343434,0.818181818,0.818181818,0.375509069,4,0.363636364,1,4.99,5,0
1,9,3942,136.6666667,394.2,13.66666667,0.9,0.9,0.707522368,7,117289,1012,11728.9,101.2,0.7,0.7,0.487401219,2,0.2,1,4.953333333,2,0
1,9,4615,67.77777778,461.5,6.777777778,0.9,0.9,0.814178492,8,168646,599.25,16864.6,59.925,0.8,0.8,0.489797892,3,0.3,1,5.365,7,0
1,8,2944,67.625,327.1111111,7.513888889,0.888888889,0.888888889,0.621166346,7,90989,1072.571429,10109.88889,119.1746032,0.777777778,0.777777778,0.497199995,4,0.444444444,1,6.122,0,0
1,9,5358,99.77777778,535.8,9.977777778,0.9,0.9,0.921209901,8,174152,290,17415.2,29,0.8,0.8,0.28314425,4,0.4,1,5.745,1,1
1,12,6213,80.66666667,477.9230769,6.205128205,0.923076923,0.923076923,1.053103607,11,229790,614.1818182,17676.15385,47.24475524,0.846153846,0.846153846,0.551230905,5,0.384615385,1,5.616666667,3,0
1,6,3406,289.3333333,486.5714286,41.33333333,0.857142857,0.857142857,-0.269079958,4,101300,2182.75,14471.42857,311.8214286,0.571428571,0.571428571,0.177660456,1,0.142857143,0,1.923333333,0,1
1,13,5405,40.46153846,386.0714286,2.89010989,0.928571429,0.928571429,0.851088657,12,184384,515.3333333,13170.28571,36.80952381,0.857142857,0.857142857,0.617669852,6,0.428571429,1,6.675,15,0
1,10,4332,58.7,393.8181818,5.336363636,0.909090909,0.909090909,0.838202772,9,143677,379.4444444,13061.54545,34.49494949,0.818181818,0.818181818,0.410465561,5,0.454545455,1,6.615714286,5,0
1,10,4804,136.8,436.7272727,12.43636364,0.909090909,0.909090909,0.902409198,9,161621,1560,14692.81818,141.8181818,0.818181818,0.818181818,0.620501989,4,0.363636364,1,4.802857143,5,0
1,14,7495,84.57142857,499.6666667,5.638095238,0.933333333,0.933333333,1.197414339,13,263787,612.5384615,17585.8,40.83589744,0.866666667,0.866666667,0.823508175,5,0.333333333,1,5.86,14,0
1,11,5660,83.81818182,471.6666667,6.984848485,0.916666667,0.916666667,0.953751751,10,194125,670.3,16177.08333,55.85833333,0.833333333,0.833333333,0.524500106,4,0.333333333,1,5.77875,9,0
1,8,3629,84.375,403.2222222,9.375,0.888888889,0.888888889,0.656042096,7,117009,373,13001,41.44444444,0.777777778,0.777777778,0.291612503,2,0.222222222,1,5.25,6,0
1,9,4507,157,450.7,15.7,0.9,0.9,0.953589132,8,164551,2011,16455.1,201.1,0.8,0.8,0.792839902,3,0.3,1,4.651666667,3,0
1,9,4565,29,456.5,2.9,0.9,0.9,0.499148877,8,152574,397.5,15257.4,39.75,0.8,0.8,0.337458822,3,0.3,1,6.69,4,0
1,11,3643,185.1818182,303.5833333,15.43181818,0.916666667,0.916666667,0.722695775,10,117449,1802.3,9787.416667,150.1916667,0.833333333,0.833333333,0.647978465,2,0.166666667,1,3.875,3,0
1,12,6136,81.41666667,472,6.262820513,0.923076923,0.923076923,0.940335513,11,226368,954.6363636,17412.92308,73.43356643,0.846153846,0.846153846,0.750831614,4,0.307692308,1,6.717777778,8,0
1,10,4575,126.7,415.9090909,11.51818182,0.909090909,0.909090909,1.123054234,9,148289,965,13480.81818,87.72727273,0.818181818,0.818181818,0.632481119,3,0.272727273,1,5.565,4,0
1,12,7063,87.58333333,543.3076923,6.737179487,0.923076923,0.923076923,1.080940569,11,247433,1293.909091,19033.30769,99.53146853,0.846153846,0.846153846,0.803414548,5,0.384615385,1,5.111111111,6,0
1,10,5560,248.8,397.1428571,17.77142857,0.714285714,0.928571429,0.309053032,9,175682,2761.111111,12548.71429,197.2222222,0.642857143,0.785714286,0.585233151,4,0.285714286,1,3.42,6,0
1,15,6578,104.4666667,386.9411765,6.145098039,0.882352941,0.941176471,1.311924515,15,228863,742.8666667,13462.52941,43.69803922,0.882352941,0.882352941,1.048398149,6,0.352941176,1,5.975384615,13,0
1,12,8799,86.75,586.6,5.783333333,0.8,0.933333333,1.205708364,13,305792,512.6153846,20386.13333,34.17435897,0.866666667,0.866666667,0.665870229,4,0.266666667,1,5.06625,10,0
1,11,6330,75.27272727,527.5,6.272727273,0.916666667,0.916666667,0.992287172,10,212579,423,17714.91667,35.25,0.833333333,0.833333333,0.476166101,4,0.333333333,1,5.616666667,3,0
1,16,6094,77.875,358.4705882,4.580882353,0.941176471,0.941176471,1.569885455,15,210455,560.4666667,12379.70588,32.96862745,0.882352941,0.882352941,0.831496368,6,0.352941176,1,6.454615385,11,0
1,10,5709,43.3,519,3.936363636,0.909090909,0.909090909,0.703846723,9,196036,432.2222222,17821.45455,39.29292929,0.818181818,0.818181818,0.381254776,3,0.272727273,1,6.338571429,7,0
1,12,6068,64.91666667,466.7692308,4.993589744,0.923076923,0.923076923,0.934003101,11,229645,257,17665,19.76923077,0.846153846,0.846153846,0.3755442,5,0.384615385,1,5.616666667,3,0
1,11,5791,68.72727273,482.5833333,5.727272727,0.916666667,0.916666667,0.863534584,10,199113,303,16592.75,25.25,0.833333333,0.833333333,0.391154628,5,0.416666667,1,7.05125,5,0
1,5,4212,209.4,702,34.9,0.833333333,0.833333333,0.566016147,4,143348,3052,23891.33333,508.6666667,0.666666667,0.666666667,0.427458616,0,0,1,4.76,1,1
1,11,5897,69.18181818,491.4166667,5.765151515,0.916666667,0.916666667,0.933048885,10,212146,263.6,17678.83333,21.96666667,0.833333333,0.833333333,0.361070779,5,0.416666667,1,5.616666667,3,0
1,16,8676,113.125,510.3529412,6.654411765,0.941176471,0.941176471,1.710883982,15,304225,1760.666667,17895.58824,103.5686275,0.882352941,0.882352941,1.38963312,6,0.352941176,1,5.463076923,12,0
1,12,4074,55.58333333,313.3846154,4.275641026,0.923076923,0.923076923,1.00796284,11,133805,478,10292.69231,36.76923077,0.846153846,0.846153846,0.464763585,6,0.461538462,1,6.38,4,0
1,6,4091,114.3333333,584.4285714,16.33333333,0.857142857,0.857142857,0.483056912,5,134650,1129.6,19235.71429,161.3714286,0.714285714,0.714285714,0.244103098,2,0.285714286,1,3.09,1,1
1,9,5311,164.3333333,531.1,16.43333333,0.9,0.9,1.061755346,7,176319,3073,17631.9,307.3,0.7,0.7,0.661373288,3,0.3,1,3.73,3,0
1,15,8726,66.93333333,459.2631579,3.522807018,0.789473684,0.947368421,1.148022603,16,310463,322.875,16340.15789,16.99342105,0.842105263,0.894736842,0.610460004,7,0.368421053,1,6.329333333,18,0
1,6,2788,134.5,398.2857143,19.21428571,0.857142857,0.857142857,0.567174782,5,86079,1134.4,12297,162.0571429,0.714285714,0.714285714,0.491323504,2,0.285714286,1,6.2025,2,1
1,10,4069,59.5,369.9090909,5.409090909,0.909090909,0.909090909,0.731574091,9,133678,383,12152.54545,34.81818182,0.818181818,0.818181818,0.360599257,4,0.363636364,1,5.554285714,5,0
1,11,6702,147.1818182,558.5,12.26515152,0.916666667,0.916666667,0.372085908,9,191760,412.5555556,15980,34.37962963,0.75,0.75,0.354649689,2,0.166666667,0,2.01,0,1
1,6,4093,81.83333333,584.7142857,11.69047619,0.857142857,0.857142857,0.355246474,5,134721,599,19245.85714,85.57142857,0.714285714,0.714285714,0.221450146,2,0.285714286,1,4.206666667,2,1
1,12,7236,128.3333333,482.4,8.555555556,0.8,0.933333333,1.190638568,12,245381,656,16358.73333,43.73333333,0.8,0.866666667,0.648646033,6,0.4,1,5.677777778,5,0
1,7,4302,100.1428571,537.75,12.51785714,0.875,0.875,0.645490437,6,142639,1828.5,17829.875,228.5625,0.75,0.75,0.485401925,3,0.375,1,3.4175,0,1
1,6,3275,43.33333333,467.8571429,6.19047619,0.857142857,0.857142857,0.358563047,5,106816,384.6,15259.42857,54.94285714,0.714285714,0.714285714,0.187862615,3,0.428571429,1,6.965,2,1
1,14,6143,93.57142857,409.5333333,6.238095238,0.933333333,0.933333333,1.34941071,13,212392,429.1538462,14159.46667,28.61025641,0.866666667,0.866666667,0.647818856,7,0.466666667,1,5.7,6,0
1,7,4796,73,599.5,9.125,0.875,0.875,0.488035519,6,161413,1834.5,20176.625,229.3125,0.75,0.75,0.319447201,2,0.25,1,4.775,1,1
1,9,4497,83.77777778,449.7,8.377777778,0.9,0.9,0.878253976,8,145362,594.25,14536.2,59.425,0.8,0.8,0.505204703,3,0.3,1,6.03,7,0
1,12,5907,94.66666667,454.3846154,7.282051282,0.923076923,0.923076923,0.99540585,11,203489,1174.818182,15653,90.37062937,0.846153846,0.846153846,0.724720993,3,0.230769231,1,5.226666667,9,0
1,12,5784,37.5,444.9230769,2.884615385,0.923076923,0.923076923,0.790591251,11,198819,291.6363636,15293.76923,22.43356643,0.846153846,0.846153846,0.411382845,4,0.307692308,1,6.706666667,7,0
1,12,5985,86.91666667,460.3846154,6.685897436,0.923076923,0.923076923,1.020792047,11,206461,1124.545455,15881.61538,86.5034965,0.846153846,0.846153846,0.803276856,4,0.307692308,1,5.957777778,9,0
1,10,4875,47.9,443.1818182,4.354545455,0.909090909,0.909090909,0.735622023,9,164318,328.5555556,14938,29.86868687,0.818181818,0.818181818,0.322573736,4,0.363636364,1,6.437142857,9,0
1,13,5322,75,380.1428571,5.357142857,0.928571429,0.928571429,0.765081342,12,181219,720.1666667,12944.21429,51.44047619,0.857142857,0.857142857,0.574432601,5,0.357142857,1,6.28,8,0
1,13,5396,117.2307692,385.4285714,8.373626374,0.928571429,0.928571429,0.879433265,12,198196,1257.75,14156.85714,89.83928571,0.857142857,0.857142857,0.75198825,4,0.285714286,1,5.773,7,0
1,8,4799,134,533.2222222,14.88888889,0.888888889,0.888888889,0.574395659,7,161500,1804.285714,17944.44444,200.4761905,0.777777778,0.777777778,0.384003596,2,0.222222222,1,4.53,1,0
1,8,5399,29.875,490.8181818,2.715909091,0.727272727,0.909090909,0.4358029,9,201540,357.7777778,18321.81818,32.52525253,0.818181818,0.818181818,0.237437921,3,0.272727273,1,5.685,3,1
1,8,4645,86.125,516.1111111,9.569444444,0.888888889,0.888888889,0.410352979,7,155636,1454.428571,17292.88889,161.6031746,0.777777778,0.777777778,0.404494912,4,0.444444444,1,5.302,2,0
